artist,song_id,platform,date,release_date,subs,views,subs_keep,views_keep,t,subs_interp,views_interp
Taylor Swift,My Boy Only Breaks His Favorite Toys — Taylor Swift,youtube,2024-05-03,2024-04-19,58600000,34728563271,True,True,1714694400000000000,58600000.0,34728563271.0
Travis Scott,My Eyes — Travis Scott,youtube,2023-07-29,2023-07-28,16900000,8063016691,True,True,1690588800000000000,16900000.0,8063016691.0
Travis Scott,My Eyes — Travis Scott,youtube,2023-07-30,2023-07-28,16900000,8074114060,False,True,1690675200000000000,16925000.0,8074114060.0
Travis Scott,My Eyes — Travis Scott,youtube,2023-07-31,2023-07-28,16900000,8084696742,False,True,1690761600000000000,16950000.0,8084696742.0
Travis Scott,My Eyes — Travis Scott,youtube,2023-08-01,2023-07-28,16900000,8096080949,False,True,1690848000000000000,16975000.0,8096080949.0
Travis Scott,My Eyes — Travis Scott,youtube,2023-08-02,2023-07-28,17000000,8107398449,True,True,1690934400000000000,17000000.0,8107398449.0
Travis Scott,My Eyes — Travis Scott,youtube,2023-08-03,2023-07-28,17000000,8117246983,False,True,1691020800000000000,17000000.0,8117246983.0
Travis Scott,My Eyes — Travis Scott,youtube,2023-08-04,2023-07-28,17000000,8125954963,False,True,1691107200000000000,17000000.0,8125954963.0
Travis Scott,My Eyes — Travis Scott,youtube,2023-08-05,2023-07-28,17000000,8133693185,False,True,1691193600000000000,17000000.0,8133693185.0
Travis Scott,My Eyes — Travis Scott,youtube,2023-08-06,2023-07-28,17000000,8140642934,False,True,1691280000000000000,17000000.0,8140642934.0
Travis Scott,My Eyes — Travis Scott,youtube,2023-08-07,2023-07-28,17000000,8146676909,False,True,1691366400000000000,17000000.0,8146676909.0
Travis Scott,My Eyes — Travis Scott,youtube,2023-08-08,2023-07-28,17000000,8151190832,False,True,1691452800000000000,17000000.0,8151190832.0
Travis Scott,My Eyes — Travis Scott,youtube,2023-08-09,2023-07-28,17000000,8157733858,False,True,1691539200000000000,17000000.0,8157733858.0
Travis Scott,My Eyes — Travis Scott,youtube,2023-08-10,2023-07-28,17000000,8165066385,False,True,1691625600000000000,17000000.0,8165066385.0
Travis Scott,My Eyes — Travis Scott,youtube,2023-08-11,2023-07-28,17000000,8169520409,True,True,1691712000000000000,17000000.0,8169520409.0
Beyonce,My House — Beyonce,youtube,2023-12-02,2023-12-01,26400000,17841197243,True,True,1701475200000000000,26400000.0,17841197243.0
Beyonce,My House — Beyonce,youtube,2023-12-03,2023-12-01,26400000,17841197243,False,False,1701561600000000000,26416666.666666668,17901349001.666668
Beyonce,My House — Beyonce,youtube,2023-12-04,2023-12-01,26400000,17841197243,False,False,1701648000000000000,26433333.333333332,17961500760.333332
Beyonce,My House — Beyonce,youtube,2023-12-05,2023-12-01,26400000,18021652519,False,True,1701734400000000000,26450000.0,18021652519.0
Beyonce,My House — Beyonce,youtube,2023-12-06,2023-12-01,26400000,18021652519,False,False,1701820800000000000,26466666.666666668,18021652519.0
Beyonce,My House — Beyonce,youtube,2023-12-07,2023-12-01,26400000,18021652519,False,False,1701907200000000000,26483333.333333332,18021652519.0
Beyonce,My House — Beyonce,youtube,2023-12-08,2023-12-01,26500000,18021652519,True,False,1701993600000000000,26500000.0,18021652519.0
Beyonce,My House — Beyonce,youtube,2023-12-09,2023-12-01,26500000,18021652519,False,False,1702080000000000000,26500000.0,18021652519.0
Beyonce,My House — Beyonce,youtube,2023-12-10,2023-12-01,26500000,18021652519,False,False,1702166400000000000,26500000.0,18021652519.0
Beyonce,My House — Beyonce,youtube,2023-12-11,2023-12-01,26500000,18021652519,False,False,1702252800000000000,26500000.0,18021652519.0
Beyonce,My House — Beyonce,youtube,2023-12-12,2023-12-01,26500000,18021652519,False,False,1702339200000000000,26500000.0,18021652519.0
Beyonce,My House — Beyonce,youtube,2023-12-13,2023-12-01,26500000,18021652519,False,False,1702425600000000000,26500000.0,18021652519.0
Beyonce,My House — Beyonce,youtube,2023-12-14,2023-12-01,26500000,18021652519,False,False,1702512000000000000,26500000.0,18021652519.0
Beyonce,My House — Beyonce,youtube,2023-12-15,2023-12-01,26500000,18021652519,True,True,1702598400000000000,26500000.0,18021652519.0
Mitski,My Love Mine All Mine — Mitski,youtube,2023-09-16,2023-09-15,1670000,537893821,True,True,1694822400000000000,1670000.0,537893821.0
Mitski,My Love Mine All Mine — Mitski,youtube,2023-09-17,2023-09-15,1680000,538866786,True,True,1694908800000000000,1680000.0,538866786.0
Mitski,My Love Mine All Mine — Mitski,youtube,2023-09-18,2023-09-15,1680000,539642573,False,True,1694995200000000000,1682500.0,539642573.0
Mitski,My Love Mine All Mine — Mitski,youtube,2023-09-19,2023-09-15,1680000,540733927,False,True,1695081600000000000,1685000.0,540733927.0
Mitski,My Love Mine All Mine — Mitski,youtube,2023-09-20,2023-09-15,1680000,541044528,False,True,1695168000000000000,1687500.0,541044528.0
Mitski,My Love Mine All Mine — Mitski,youtube,2023-09-21,2023-09-15,1690000,541044528,True,False,1695254400000000000,1690000.0,541953416.3333334
Mitski,My Love Mine All Mine — Mitski,youtube,2023-09-22,2023-09-15,1690000,541044528,False,False,1695340800000000000,1692500.0,542862304.6666666
Mitski,My Love Mine All Mine — Mitski,youtube,2023-09-23,2023-09-15,1690000,541044528,False,False,1695427200000000000,1695000.0,543771193.0
Mitski,My Love Mine All Mine — Mitski,youtube,2023-09-24,2023-09-15,1690000,541044528,False,False,1695513600000000000,1697500.0,544680081.3333334
Mitski,My Love Mine All Mine — Mitski,youtube,2023-09-25,2023-09-15,1700000,541044528,True,False,1695600000000000000,1700000.0,545588969.6666666
Mitski,My Love Mine All Mine — Mitski,youtube,2023-09-26,2023-09-15,1700000,546497858,False,True,1695686400000000000,1700000.0,546497858.0
Mitski,My Love Mine All Mine — Mitski,youtube,2023-09-27,2023-09-15,1700000,546497858,False,False,1695772800000000000,1700000.0,546497858.0
Mitski,My Love Mine All Mine — Mitski,youtube,2023-09-28,2023-09-15,1700000,546497858,False,False,1695859200000000000,1700000.0,546497858.0
Mitski,My Love Mine All Mine — Mitski,youtube,2023-09-29,2023-09-15,1700000,546497858,True,True,1695945600000000000,1700000.0,546497858.0
Selena Gomez,My Mind & Me — Selena Gomez,youtube,2022-11-04,2022-11-03,31600000,11879239405,True,True,1667520000000000000,31600000.0,11879239405.0
Selena Gomez,My Mind & Me — Selena Gomez,youtube,2022-11-05,2022-11-03,31700000,11884499198,True,True,1667606400000000000,31700000.0,11884499198.0
Selena Gomez,My Mind & Me — Selena Gomez,youtube,2022-11-06,2022-11-03,31700000,11889908701,False,True,1667692800000000000,31710000.0,11889908701.0
Selena Gomez,My Mind & Me — Selena Gomez,youtube,2022-11-07,2022-11-03,31700000,11893004847,False,True,1667779200000000000,31720000.0,11893004847.0
Selena Gomez,My Mind & Me — Selena Gomez,youtube,2022-11-08,2022-11-03,31700000,11899786706,False,True,1667865600000000000,31730000.0,11899786706.0
Selena Gomez,My Mind & Me — Selena Gomez,youtube,2022-11-09,2022-11-03,31700000,11902664986,False,True,1667952000000000000,31740000.0,11902664986.0
Selena Gomez,My Mind & Me — Selena Gomez,youtube,2022-11-10,2022-11-03,31700000,11908895897,False,True,1668038400000000000,31750000.0,11908895897.0
Selena Gomez,My Mind & Me — Selena Gomez,youtube,2022-11-11,2022-11-03,31700000,11911738893,False,True,1668124800000000000,31760000.0,11911738893.0
Selena Gomez,My Mind & Me — Selena Gomez,youtube,2022-11-12,2022-11-03,31700000,11918354903,False,True,1668211200000000000,31770000.0,11918354903.0
Selena Gomez,My Mind & Me — Selena Gomez,youtube,2022-11-13,2022-11-03,31700000,11921568987,False,True,1668297600000000000,31780000.0,11921568987.0
Selena Gomez,My Mind & Me — Selena Gomez,youtube,2022-11-14,2022-11-03,31700000,11927286443,False,True,1668384000000000000,31790000.0,11927286443.0
Selena Gomez,My Mind & Me — Selena Gomez,youtube,2022-11-15,2022-11-03,31800000,11932451297,True,True,1668470400000000000,31800000.0,11932451297.0
Selena Gomez,My Mind & Me — Selena Gomez,youtube,2022-11-16,2022-11-03,31800000,11935204770,False,True,1668556800000000000,31800000.0,11935204770.0
Selena Gomez,My Mind & Me — Selena Gomez,youtube,2022-11-17,2022-11-03,31800000,11939972979,True,True,1668643200000000000,31800000.0,11939972979.0
Beyonce,My Rose — Beyonce,youtube,2024-03-30,2024-03-29,26900000,18388043113,True,True,1711756800000000000,26900000.0,18388043113.0
Beyonce,My Rose — Beyonce,youtube,2024-03-31,2024-03-29,26900000,18388043113,False,False,1711843200000000000,26907692.307692308,18480633797.0
Beyonce,My Rose — Beyonce,youtube,2024-04-01,2024-03-29,26900000,18573224481,False,True,1711929600000000000,26915384.615384616,18573224481.0
Beyonce,My Rose — Beyonce,youtube,2024-04-02,2024-03-29,26900000,18573224481,False,False,1712016000000000000,26923076.923076924,18573224481.0
Beyonce,My Rose — Beyonce,youtube,2024-04-03,2024-03-29,26900000,18573224481,False,False,1712102400000000000,26930769.230769232,18573224481.0
Beyonce,My Rose — Beyonce,youtube,2024-04-04,2024-03-29,26900000,18573224481,False,False,1712188800000000000,26938461.53846154,18573224481.0
Beyonce,My Rose — Beyonce,youtube,2024-04-05,2024-03-29,26900000,18573224481,False,False,1712275200000000000,26946153.846153848,18573224481.0
Beyonce,My Rose — Beyonce,youtube,2024-04-06,2024-03-29,26900000,18573224481,False,False,1712361600000000000,26953846.153846152,18573224481.0
Beyonce,My Rose — Beyonce,youtube,2024-04-07,2024-03-29,26900000,18573224481,False,False,1712448000000000000,26961538.46153846,18573224481.0
Beyonce,My Rose — Beyonce,youtube,2024-04-08,2024-03-29,26900000,18573224481,False,False,1712534400000000000,26969230.769230768,18573224481.0
Beyonce,My Rose — Beyonce,youtube,2024-04-09,2024-03-29,26900000,18573224481,False,False,1712620800000000000,26976923.076923076,18573224481.0
Beyonce,My Rose — Beyonce,youtube,2024-04-10,2024-03-29,26900000,18573224481,False,False,1712707200000000000,26984615.384615384,18573224481.0
Beyonce,My Rose — Beyonce,youtube,2024-04-11,2024-03-29,26900000,18573224481,False,False,1712793600000000000,26992307.692307692,18573224481.0
Beyonce,My Rose — Beyonce,youtube,2024-04-12,2024-03-29,27000000,18573224481,True,True,1712880000000000000,27000000.0,18573224481.0
SZA,My Turn — SZA,youtube,2024-12-21,2024-12-20,5620000,3917523993,True,True,1734739200000000000,5620000.0,3917523993.0
SZA,My Turn — SZA,youtube,2024-12-22,2024-12-20,5640000,3917523993,True,False,1734825600000000000,5640000.0,3924533450.3333335
SZA,My Turn — SZA,youtube,2024-12-23,2024-12-20,5650000,3917523993,True,False,1734912000000000000,5650000.0,3931542907.6666665
SZA,My Turn — SZA,youtube,2024-12-24,2024-12-20,5660000,3917523993,True,False,1734998400000000000,5660000.0,3938552365.0
SZA,My Turn — SZA,youtube,2024-12-25,2024-12-20,5660000,3917523993,False,False,1735084800000000000,5665000.0,3945561822.3333335
SZA,My Turn — SZA,youtube,2024-12-26,2024-12-20,5670000,3917523993,True,False,1735171200000000000,5670000.0,3952571279.6666665
SZA,My Turn — SZA,youtube,2024-12-27,2024-12-20,5680000,3959580737,True,True,1735257600000000000,5680000.0,3959580737.0
SZA,My Turn — SZA,youtube,2024-12-28,2024-12-20,5680000,3959580737,False,False,1735344000000000000,5685000.0,3959580737.0
SZA,My Turn — SZA,youtube,2024-12-29,2024-12-20,5690000,3959580737,True,False,1735430400000000000,5690000.0,3959580737.0
SZA,My Turn — SZA,youtube,2024-12-30,2024-12-20,5690000,3959580737,False,False,1735516800000000000,5695000.0,3959580737.0
SZA,My Turn — SZA,youtube,2024-12-31,2024-12-20,5700000,3959580737,True,False,1735603200000000000,5700000.0,3959580737.0
SZA,My Turn — SZA,youtube,2025-01-01,2024-12-20,5700000,3959580737,False,False,1735689600000000000,5705000.0,3959580737.0
SZA,My Turn — SZA,youtube,2025-01-02,2024-12-20,5710000,3959580737,True,False,1735776000000000000,5710000.0,3959580737.0
SZA,My Turn — SZA,youtube,2025-01-03,2024-12-20,5710000,3959580737,True,True,1735862400000000000,5710000.0,3959580737.0
Chuckyy,My World — Chuckyy,youtube,2025-04-25,2025-04-24,231000,0,True,True,1745539200000000000,231000.0,0.0
Chuckyy,My World — Chuckyy,youtube,2025-04-26,2025-04-24,235000,0,True,False,1745625600000000000,235000.0,36241151.0
Chuckyy,My World — Chuckyy,youtube,2025-04-27,2025-04-24,239000,0,True,False,1745712000000000000,239000.0,72482302.0
Chuckyy,My World — Chuckyy,youtube,2025-04-28,2025-04-24,242000,108723453,True,True,1745798400000000000,242000.0,108723453.0
Chuckyy,My World — Chuckyy,youtube,2025-04-29,2025-04-24,244000,110053881,True,True,1745884800000000000,244000.0,110053881.0
Chuckyy,My World — Chuckyy,youtube,2025-04-30,2025-04-24,247000,110071835,True,True,1745971200000000000,247000.0,110071835.0
Chuckyy,My World — Chuckyy,youtube,2025-05-01,2025-04-24,249000,111219244,True,True,1746057600000000000,249000.0,111219244.0
Chuckyy,My World — Chuckyy,youtube,2025-05-02,2025-04-24,251000,111219244,True,False,1746144000000000000,251000.0,111891884.0
Chuckyy,My World — Chuckyy,youtube,2025-05-03,2025-04-24,253000,112564524,True,True,1746230400000000000,253000.0,112564524.0
Chuckyy,My World — Chuckyy,youtube,2025-05-04,2025-04-24,255000,113756907,True,True,1746316800000000000,255000.0,113756907.0
Chuckyy,My World — Chuckyy,youtube,2025-05-05,2025-04-24,257000,113756907,True,False,1746403200000000000,257000.0,114449191.5
Chuckyy,My World — Chuckyy,youtube,2025-05-06,2025-04-24,258000,115141476,True,True,1746489600000000000,258000.0,115141476.0
Chuckyy,My World — Chuckyy,youtube,2025-05-07,2025-04-24,260000,115824687,True,True,1746576000000000000,260000.0,115824687.0
Chuckyy,My World — Chuckyy,youtube,2025-05-08,2025-04-24,262000,116458915,True,True,1746662400000000000,262000.0,116458915.0
Benson Boone,Mystical Magical — Benson Boone,youtube,2025-04-25,2025-04-24,4650000,0,True,True,1745539200000000000,4650000.0,0.0
Benson Boone,Mystical Magical — Benson Boone,youtube,2025-04-26,2025-04-24,4660000,0,True,False,1745625600000000000,4660000.0,571861804.75
Benson Boone,Mystical Magical — Benson Boone,youtube,2025-04-27,2025-04-24,4670000,0,True,False,1745712000000000000,4670000.0,1143723609.5
Benson Boone,Mystical Magical — Benson Boone,youtube,2025-04-28,2025-04-24,4680000,0,True,False,1745798400000000000,4680000.0,1715585414.25
Benson Boone,Mystical Magical — Benson Boone,youtube,2025-04-29,2025-04-24,4690000,2287447219,True,True,1745884800000000000,4690000.0,2287447219.0
Benson Boone,Mystical Magical — Benson Boone,youtube,2025-04-30,2025-04-24,4690000,2287447219,False,False,1745971200000000000,4695000.0,2294014735.75
Benson Boone,Mystical Magical — Benson Boone,youtube,2025-05-01,2025-04-24,4700000,2287447219,True,False,1746057600000000000,4700000.0,2300582252.5
Benson Boone,Mystical Magical — Benson Boone,youtube,2025-05-02,2025-04-24,4700000,2287447219,False,False,1746144000000000000,4705000.0,2307149769.25
Benson Boone,Mystical Magical — Benson Boone,youtube,2025-05-03,2025-04-24,4710000,2313717286,True,True,1746230400000000000,4710000.0,2313717286.0
Benson Boone,Mystical Magical — Benson Boone,youtube,2025-05-04,2025-04-24,4720000,2313717286,True,False,1746316800000000000,4720000.0,2318985786.8
Benson Boone,Mystical Magical — Benson Boone,youtube,2025-05-05,2025-04-24,4730000,2313717286,True,False,1746403200000000000,4730000.0,2324254287.6
Benson Boone,Mystical Magical — Benson Boone,youtube,2025-05-06,2025-04-24,4730000,2313717286,False,False,1746489600000000000,4735000.0,2329522788.4
Benson Boone,Mystical Magical — Benson Boone,youtube,2025-05-07,2025-04-24,4740000,2313717286,True,False,1746576000000000000,4740000.0,2334791289.2
Benson Boone,Mystical Magical — Benson Boone,youtube,2025-05-08,2025-04-24,4740000,2340059790,True,True,1746662400000000000,4740000.0,2340059790.0
Bad Bunny,Nadie Sabe — Bad Bunny,youtube,2023-10-14,2023-10-13,46800000,31945455471,True,True,1697241600000000000,46800000.0,31945455471.0
Bad Bunny,Nadie Sabe — Bad Bunny,youtube,2023-10-15,2023-10-13,46900000,31945455471,True,False,1697328000000000000,46900000.0,31977476603.2
Bad Bunny,Nadie Sabe — Bad Bunny,youtube,2023-10-16,2023-10-13,46900000,31945455471,False,False,1697414400000000000,46916666.666666664,32009497735.4
Bad Bunny,Nadie Sabe — Bad Bunny,youtube,2023-10-17,2023-10-13,46900000,31945455471,False,False,1697500800000000000,46933333.333333336,32041518867.6
Bad Bunny,Nadie Sabe — Bad Bunny,youtube,2023-10-18,2023-10-13,46900000,31945455471,False,False,1697587200000000000,46950000.0,32073539999.8
Bad Bunny,Nadie Sabe — Bad Bunny,youtube,2023-10-19,2023-10-13,46900000,31945455471,False,False,1697673600000000000,46966666.666666664,32105561132.0
Bad Bunny,Nadie Sabe — Bad Bunny,youtube,2023-10-20,2023-10-13,46900000,31945455471,False,False,1697760000000000000,46983333.333333336,32137582264.2
Bad Bunny,Nadie Sabe — Bad Bunny,youtube,2023-10-21,2023-10-13,47000000,31945455471,True,False,1697846400000000000,47000000.0,32169603396.4
Bad Bunny,Nadie Sabe — Bad Bunny,youtube,2023-10-22,2023-10-13,47000000,31945455471,False,False,1697932800000000000,47000000.0,32201624528.6
Bad Bunny,Nadie Sabe — Bad Bunny,youtube,2023-10-23,2023-10-13,47000000,31945455471,False,False,1698019200000000000,47000000.0,32233645660.8
Bad Bunny,Nadie Sabe — Bad Bunny,youtube,2023-10-24,2023-10-13,47000000,32265666793,False,True,1698105600000000000,47000000.0,32265666793.0
Bad Bunny,Nadie Sabe — Bad Bunny,youtube,2023-10-25,2023-10-13,47000000,32265666793,False,False,1698192000000000000,47000000.0,32265666793.0
Bad Bunny,Nadie Sabe — Bad Bunny,youtube,2023-10-26,2023-10-13,47000000,32265666793,False,False,1698278400000000000,47000000.0,32265666793.0
Bad Bunny,Nadie Sabe — Bad Bunny,youtube,2023-10-27,2023-10-13,47000000,32265666793,True,True,1698364800000000000,47000000.0,32265666793.0
Tito Double P,Nadie — Tito Double P,youtube,2024-11-22,2024-11-21,786000,1009647383,True,True,1732233600000000000,786000.0,1009647383.0
Tito Double P,Nadie — Tito Double P,youtube,2024-11-23,2024-11-21,798000,1022319128,True,True,1732320000000000000,798000.0,1022319128.0
Tito Double P,Nadie — Tito Double P,youtube,2024-11-24,2024-11-21,809000,1038448461,True,True,1732406400000000000,809000.0,1038448461.0
Tito Double P,Nadie — Tito Double P,youtube,2024-11-25,2024-11-21,818000,1052848789,True,True,1732492800000000000,818000.0,1052848789.0
Tito Double P,Nadie — Tito Double P,youtube,2024-11-26,2024-11-21,827000,1065012859,True,True,1732579200000000000,827000.0,1065012859.0
Tito Double P,Nadie — Tito Double P,youtube,2024-11-27,2024-11-21,835000,1076667838,True,True,1732665600000000000,835000.0,1076667838.0
Tito Double P,Nadie — Tito Double P,youtube,2024-11-28,2024-11-21,843000,1076667838,True,False,1732752000000000000,843000.0,1089701988.5
Tito Double P,Nadie — Tito Double P,youtube,2024-11-29,2024-11-21,852000,1102736139,True,True,1732838400000000000,852000.0,1102736139.0
Tito Double P,Nadie — Tito Double P,youtube,2024-11-30,2024-11-21,861000,1116856344,True,True,1732924800000000000,861000.0,1116856344.0
Tito Double P,Nadie — Tito Double P,youtube,2024-12-01,2024-11-21,869000,1131446056,True,True,1733011200000000000,869000.0,1131446056.0
Tito Double P,Nadie — Tito Double P,youtube,2024-12-02,2024-11-21,876000,1145723102,True,True,1733097600000000000,876000.0,1145723102.0
Tito Double P,Nadie — Tito Double P,youtube,2024-12-03,2024-11-21,884000,1145723102,True,False,1733184000000000000,884000.0,1157730900.0
Tito Double P,Nadie — Tito Double P,youtube,2024-12-04,2024-11-21,892000,1169738698,True,True,1733270400000000000,892000.0,1169738698.0
Tito Double P,Nadie — Tito Double P,youtube,2024-12-05,2024-11-21,904000,1183965876,True,True,1733356800000000000,904000.0,1183965876.0
Lil Uzi Vert,Nakamura — Lil Uzi Vert,youtube,2023-07-01,2023-06-30,9340000,4565493853,True,True,1688169600000000000,9340000.0,4565493853.0
Lil Uzi Vert,Nakamura — Lil Uzi Vert,youtube,2023-07-02,2023-06-30,9350000,4577495807,True,True,1688256000000000000,9350000.0,4577495807.0
Lil Uzi Vert,Nakamura — Lil Uzi Vert,youtube,2023-07-03,2023-06-30,9350000,4581386328,False,True,1688342400000000000,9355000.0,4581386328.0
Lil Uzi Vert,Nakamura — Lil Uzi Vert,youtube,2023-07-04,2023-06-30,9360000,4587039578,True,True,1688428800000000000,9360000.0,4587039578.0
Lil Uzi Vert,Nakamura — Lil Uzi Vert,youtube,2023-07-05,2023-06-30,9360000,4591374067,False,True,1688515200000000000,9365000.0,4591374067.0
Lil Uzi Vert,Nakamura — Lil Uzi Vert,youtube,2023-07-06,2023-06-30,9370000,4595394925,True,True,1688601600000000000,9370000.0,4595394925.0
Lil Uzi Vert,Nakamura — Lil Uzi Vert,youtube,2023-07-07,2023-06-30,9370000,4599349761,False,True,1688688000000000000,9372500.0,4599349761.0
Lil Uzi Vert,Nakamura — Lil Uzi Vert,youtube,2023-07-08,2023-06-30,9370000,4600566662,False,True,1688774400000000000,9375000.0,4600566662.0
Lil Uzi Vert,Nakamura — Lil Uzi Vert,youtube,2023-07-09,2023-06-30,9370000,4605958993,False,True,1688860800000000000,9377500.0,4605958993.0
Lil Uzi Vert,Nakamura — Lil Uzi Vert,youtube,2023-07-10,2023-06-30,9380000,4607036802,True,True,1688947200000000000,9380000.0,4607036802.0
Lil Uzi Vert,Nakamura — Lil Uzi Vert,youtube,2023-07-11,2023-06-30,9380000,4610827507,False,True,1689033600000000000,9382500.0,4610827507.0
Lil Uzi Vert,Nakamura — Lil Uzi Vert,youtube,2023-07-12,2023-06-30,9380000,4612661376,False,True,1689120000000000000,9385000.0,4612661376.0
Lil Uzi Vert,Nakamura — Lil Uzi Vert,youtube,2023-07-13,2023-06-30,9380000,4615675862,False,True,1689206400000000000,9387500.0,4615675862.0
Lil Uzi Vert,Nakamura — Lil Uzi Vert,youtube,2023-07-14,2023-06-30,9390000,4619044024,True,True,1689292800000000000,9390000.0,4619044024.0
$uicideboy$,Napoleon — $uicideboy$,youtube,2025-08-02,2025-08-01,4570000,4151283245,True,True,1754092800000000000,4570000.0,4151283245.0
$uicideboy$,Napoleon — $uicideboy$,youtube,2025-08-03,2025-08-01,4570000,4151283245,False,False,1754179200000000000,4575000.0,4155983405.7777777
$uicideboy$,Napoleon — $uicideboy$,youtube,2025-08-04,2025-08-01,4580000,4151283245,True,False,1754265600000000000,4580000.0,4160683566.5555553
$uicideboy$,Napoleon — $uicideboy$,youtube,2025-08-05,2025-08-01,4580000,4151283245,False,False,1754352000000000000,4581666.666666667,4165383727.3333335
$uicideboy$,Napoleon — $uicideboy$,youtube,2025-08-06,2025-08-01,4580000,4151283245,False,False,1754438400000000000,4583333.333333333,4170083888.111111
$uicideboy$,Napoleon — $uicideboy$,youtube,2025-08-07,2025-08-01,4580000,4151283245,False,False,1754524800000000000,4585000.0,4174784048.888889
$uicideboy$,Napoleon — $uicideboy$,youtube,2025-08-08,2025-08-01,4580000,4151283245,False,False,1754611200000000000,4586666.666666667,4179484209.6666665
$uicideboy$,Napoleon — $uicideboy$,youtube,2025-08-09,2025-08-01,4580000,4151283245,False,False,1754697600000000000,4588333.333333333,4184184370.4444447
$uicideboy$,Napoleon — $uicideboy$,youtube,2025-08-10,2025-08-01,4590000,4151283245,True,False,1754784000000000000,4590000.0,4188884531.2222223
$uicideboy$,Napoleon — $uicideboy$,youtube,2025-08-11,2025-08-01,4590000,4193584692,False,True,1754870400000000000,4590000.0,4193584692.0
$uicideboy$,Napoleon — $uicideboy$,youtube,2025-08-12,2025-08-01,4590000,4193584692,False,False,1754956800000000000,4590000.0,4193584692.0
$uicideboy$,Napoleon — $uicideboy$,youtube,2025-08-13,2025-08-01,4590000,4193584692,False,False,1755043200000000000,4590000.0,4193584692.0
$uicideboy$,Napoleon — $uicideboy$,youtube,2025-08-14,2025-08-01,4590000,4193584692,False,False,1755129600000000000,4590000.0,4193584692.0
$uicideboy$,Napoleon — $uicideboy$,youtube,2025-08-15,2025-08-01,4590000,4193584692,True,True,1755216000000000000,4590000.0,4193584692.0
Russ,Nasty — Russ,youtube,2023-03-18,2023-03-17,5770000,2977305734,True,True,1679097600000000000,5770000.0,2977305734.0
Russ,Nasty — Russ,youtube,2023-03-19,2023-03-17,5770000,2978059033,False,True,1679184000000000000,5771000.0,2978059033.0
Russ,Nasty — Russ,youtube,2023-03-20,2023-03-17,5770000,2979363731,False,True,1679270400000000000,5772000.0,2979363731.0
Russ,Nasty — Russ,youtube,2023-03-21,2023-03-17,5770000,2981257465,False,True,1679356800000000000,5773000.0,2981257465.0
Russ,Nasty — Russ,youtube,2023-03-22,2023-03-17,5770000,2982603038,False,True,1679443200000000000,5774000.0,2982603038.0
Russ,Nasty — Russ,youtube,2023-03-23,2023-03-17,5770000,2983873262,False,True,1679529600000000000,5775000.0,2983873262.0
Russ,Nasty — Russ,youtube,2023-03-24,2023-03-17,5770000,2985172360,False,True,1679616000000000000,5776000.0,2985172360.0
Russ,Nasty — Russ,youtube,2023-03-25,2023-03-17,5770000,2986544758,False,True,1679702400000000000,5777000.0,2986544758.0
Russ,Nasty — Russ,youtube,2023-03-26,2023-03-17,5770000,2987492938,False,True,1679788800000000000,5778000.0,2987492938.0
Russ,Nasty — Russ,youtube,2023-03-27,2023-03-17,5770000,2989026853,False,True,1679875200000000000,5779000.0,2989026853.0
Russ,Nasty — Russ,youtube,2023-03-28,2023-03-17,5780000,2989472039,True,True,1679961600000000000,5780000.0,2989472039.0
Russ,Nasty — Russ,youtube,2023-03-29,2023-03-17,5780000,2990573361,False,True,1680048000000000000,5780000.0,2990573361.0
Russ,Nasty — Russ,youtube,2023-03-30,2023-03-17,5780000,2992487071,False,True,1680134400000000000,5780000.0,2992487071.0
Russ,Nasty — Russ,youtube,2023-03-31,2023-03-17,5780000,2993780206,True,True,1680220800000000000,5780000.0,2993780206.0
Tinashe,Nasty — Tinashe,youtube,2024-04-11,2024-04-10,2020000,975890055,True,True,1712793600000000000,2020000.0,975890055.0
Tinashe,Nasty — Tinashe,youtube,2024-04-12,2024-04-10,2020000,975890055,False,False,1712880000000000000,2022500.0,978389447.25
Tinashe,Nasty — Tinashe,youtube,2024-04-13,2024-04-10,2020000,975890055,False,False,1712966400000000000,2025000.0,980888839.5
Tinashe,Nasty — Tinashe,youtube,2024-04-14,2024-04-10,2020000,975890055,False,False,1713052800000000000,2027500.0,983388231.75
Tinashe,Nasty — Tinashe,youtube,2024-04-15,2024-04-10,2030000,985887624,True,True,1713139200000000000,2030000.0,985887624.0
Tinashe,Nasty — Tinashe,youtube,2024-04-16,2024-04-10,2030000,985887624,False,False,1713225600000000000,2030000.0,985887624.0
Tinashe,Nasty — Tinashe,youtube,2024-04-17,2024-04-10,2030000,985887624,False,False,1713312000000000000,2030000.0,985887624.0
Tinashe,Nasty — Tinashe,youtube,2024-04-18,2024-04-10,2030000,985887624,False,False,1713398400000000000,2030000.0,985887624.0
Tinashe,Nasty — Tinashe,youtube,2024-04-19,2024-04-10,2030000,985887624,False,False,1713484800000000000,2030000.0,985887624.0
Tinashe,Nasty — Tinashe,youtube,2024-04-20,2024-04-10,2030000,985887624,False,False,1713571200000000000,2030000.0,985887624.0
Tinashe,Nasty — Tinashe,youtube,2024-04-21,2024-04-10,2030000,985887624,False,False,1713657600000000000,2030000.0,985887624.0
Tinashe,Nasty — Tinashe,youtube,2024-04-22,2024-04-10,2030000,985887624,False,False,1713744000000000000,2030000.0,985887624.0
Tinashe,Nasty — Tinashe,youtube,2024-04-23,2024-04-10,2030000,985887624,False,False,1713830400000000000,2030000.0,985887624.0
