,song_id,main_artist,main_artist_ig,main_artist_yt,main_artist_tt
1974,"Call Me When You Break Up — Selena Gomez, benny blanco & Gracie Abrams",Selena Gomez,selenagomez,@selenagomez,selenagomez
1975,bloodonmyhands — Tate McRae Featuring Flo Milli,Tate McRae,tatemcrae,@TateMcRae,tatemcrae
1976,cLOUDs — J. Cole,J. Cole,realcoleworld,@jcole,
1977,Signs — Tate McRae,Tate McRae,tatemcrae,@TateMcRae,tatemcrae
1978,ExtraL — JENNIE & Doechii,JENNIE,jennierubyjane,@jennierubyjane,jennierubyjane
1979,"LV Bag — Don Toliver, j-hope, Pharrell Williams & Speedy",Don Toliver,dontoliver,@dontolivermusic,dontolivermusic
1980,Little Things — Ella Mai,Ella Mai,ellamai,@ellamai,ellamai
1981,Like I Do — Tate McRae,Tate McRae,tatemcrae,@TateMcRae,tatemcrae
1982,Greenlight — Tate McRae,Tate McRae,tatemcrae,@TateMcRae,tatemcrae
1983,Sorry I'm Here For Someone Else — Benson Boone,Benson Boone,bensonboone,@BensonBoone,bensonboone
1984,A N X I E T Y — Sleepy Hallow Featuring Doechii,Sleepy Hallow,_sleepyhallow_,@SleepyHallow,sleepyhallowx3
1985,Ms. Whitman — Bhad Bhabie,Bhad Bhabie,bhadbhabie,@bhadbhabie,bhadbhabie
1986,Tattoo — Tito Double P,Tito Double P,titodoublep,@TitoDoubleP,titodoublep
1987,Anxiety — Doechii,Doechii,doechii,@IamdoechiiTV,iamdoechii_
1988,Garden Of Eden — Lady Gaga,Lady Gaga,ladygaga,@LadyGaga,ladygaga
1989,Vanish Into You — Lady Gaga,Lady Gaga,ladygaga,@LadyGaga,ladygaga
1990,Sweet Dreams — j-hope Featuring Miguel,j-hope,uarmyhope,,iamurhope
1991,How Bad Do U Want Me — Lady Gaga,Lady Gaga,ladygaga,@LadyGaga,ladygaga
1992,Handlebars — JENNIE & Dua Lipa,JENNIE,jennierubyjane,@jennierubyjane,jennierubyjane
1993,Perfect Celebrity — Lady Gaga,Lady Gaga,ladygaga,@LadyGaga,ladygaga
1994,like JENNIE — JENNIE,JENNIE,jennierubyjane,@jennierubyjane,jennierubyjane
1995,Zombieboy — Lady Gaga,Lady Gaga,ladygaga,@LadyGaga,ladygaga
1996,Proud Of Me — Fridayy & Meek Mill,Fridayy,fridayy,@fridayyofficial,fridayy
1997,Killah — Lady Gaga Featuring Gesaffelstein,Lady Gaga,ladygaga,@LadyGaga,ladygaga
1998,LoveDrug — Lady Gaga,Lady Gaga,ladygaga,@LadyGaga,ladygaga
1999,Texas — Blake Shelton,Blake Shelton,blakeshelton,@blakeshelton,blakeshelton
2000,Te Queria Ver — Aleman X Neton Vega,Aleman,mxalemanmx,,mxalemanmx
2001,Evil J0rdan — Playboi Carti,Playboi Carti,playboicarti,@playboicarti,playboicarti
2002,Rather Lie — Playboi Carti & The Weeknd,Playboi Carti,playboicarti,@playboicarti,playboicarti
2003,The Giver — Chappell Roan,Chappell Roan,chappellroan,@ChappellRoan,chappellroan
2004,Good Credit — Playboi Carti & Kendrick Lamar,Playboi Carti,playboicarti,@playboicarti,playboicarti
2005,Crush — Playboi Carti & Travis Scott,Playboi Carti,playboicarti,@playboicarti,playboicarti
2006,Backd00r — Playboi Carti Featuring Kendrick Lamar & Jhene Aiko,Playboi Carti,playboicarti,@playboicarti,playboicarti
2007,Mojo Jojo — Playboi Carti,Playboi Carti,playboicarti,@playboicarti,playboicarti
2008,Philly — Playboi Carti & Travis Scott,Playboi Carti,playboicarti,@playboicarti,playboicarti
2009,Fine Shit — Playboi Carti,Playboi Carti,playboicarti,@playboicarti,playboicarti
2010,Toxic — Playboi Carti & Skepta,Playboi Carti,playboicarti,@playboicarti,playboicarti
2011,K Pop — Playboi Carti,Playboi Carti,playboicarti,@playboicarti,playboicarti
2012,Pop Out — Playboi Carti,Playboi Carti,playboicarti,@playboicarti,playboicarti
2013,Radar — Playboi Carti,Playboi Carti,playboicarti,@playboicarti,playboicarti
2014,Dark Thoughts — Lil Tecca,Lil Tecca,liltecca,@LilTecca,lil.tecca
2015,Trim — Playboi Carti & Future,Playboi Carti,playboicarti,@playboicarti,playboicarti
2016,HBA — Playboi Carti,Playboi Carti,playboicarti,@playboicarti,playboicarti
2017,"Charge Dem Hoes A Fee — Playboi Carti, Future & Travis Scott",Playboi Carti,playboicarti,@playboicarti,playboicarti
2018,Wake Up F1lthy — Playboi Carti & Travis Scott,Playboi Carti,playboicarti,@playboicarti,playboicarti
2019,Jumpin — Playboi Carti & Lil Uzi Vert,Playboi Carti,playboicarti,@playboicarti,playboicarti
2020,I Seeeeee You Baby Boi — Playboi Carti,Playboi Carti,playboicarti,@playboicarti,playboicarti
2021,Crank — Playboi Carti,Playboi Carti,playboicarti,@playboicarti,playboicarti
2022,Like Weezy — Playboi Carti,Playboi Carti,playboicarti,@playboicarti,playboicarti
2023,Emergence — Sleep Token,Sleep Token,sleep_token,@Sleep-Token,sleep_token
2024,Twin Trim — Playboi Carti & Lil Uzi Vert,Playboi Carti,playboicarti,@playboicarti,playboicarti
2025,Olympian — Playboi Carti,Playboi Carti,playboicarti,@playboicarti,playboicarti
2026,Munyun — Playboi Carti,Playboi Carti,playboicarti,@playboicarti,playboicarti
2027,"We Need All Da Vibes — Playboi Carti, Young Thug & Ty Dolla $ign",Playboi Carti,playboicarti,@playboicarti,playboicarti
2028,OPM Babi — Playboi Carti,Playboi Carti,playboicarti,@playboicarti,playboicarti
2029,Cocaine Nose — Playboi Carti,Playboi Carti,playboicarti,@playboicarti,playboicarti
2030,Dis 1 Got It — Playboi Carti,Playboi Carti,playboicarti,@playboicarti,playboicarti
2031,Overly — Playboi Carti,Playboi Carti,playboicarti,@playboicarti,playboicarti
2032,South Atlanta Baby — Playboi Carti,Playboi Carti,playboicarti,@playboicarti,playboicarti
2033,Walk — Playboi Carti,Playboi Carti,playboicarti,@playboicarti,playboicarti
2034,Just In Case — Morgan Wallen,Morgan Wallen,morganwallen,@morganwallen,morganwallen
2035,I'm A Little Crazy — Morgan Wallen,Morgan Wallen,morganwallen,@morganwallen,morganwallen
2036,Just Us — Jack Harlow & Doja Cat,Jack Harlow,jackharlow,@JackHarlow,missionaryjack
2037,"Ojos Tristes — Selena Gomez, benny blanco & The Marias",Selena Gomez,selenagomez,@selenagomez,selenagomez
2038,Mona Lisa — j-hope,j-hope,uarmyhope,,iamurhope
2039,This Town's Been Too Good To Us — Dylan Scott,Dylan Scott,dylanscottcountry,@DylanScottCountry,dylanscottcountry
2040,How Does It Feel To Be Forgotten — Selena Gomez & benny blanco,Selena Gomez,selenagomez,@selenagomez,selenagomez
2041,Somethin' 'Bout A Woman — Thomas Rhett Featuring Teddy Swims,Thomas Rhett,thomasrhettakins,@thomasrhettmusic,thomasrhett
2042,Friends Like That — John Morgan Featuring Jason Aldean,John Morgan,johnmorgan95,@JohnMorgan95,johnmorganmusic
2043,Sunset Blvd — Selena Gomez & benny blanco,Selena Gomez,selenagomez,@selenagomez,selenagomez
2044,Twilight Zone — Ariana Grande,Ariana Grande,arianagrande,@ArianaGrande,arianagrande
2045,Dandelion — Ariana Grande,Ariana Grande,arianagrande,@ArianaGrande,arianagrande
2046,Past Life — Ariana Grande,Ariana Grande,arianagrande,@ArianaGrande,arianagrande
2047,Warm — Ariana Grande,Ariana Grande,arianagrande,@ArianaGrande,arianagrande
2048,Hampstead — Ariana Grande,Ariana Grande,arianagrande,@ArianaGrande,arianagrande
2049,Vanish Mode — Lil Durk,Lil Durk,lildurk,@LilDurk,lildurk
2050,They Want To Be You — Lil Durk Featuring Future,Lil Durk,lildurk,@LilDurk,lildurk
2051,Love Me Not — Ravyn Lenae,Ravyn Lenae,ravynlenae,@RavynLenae,ravynlenae
2052,1000 Times — Lil Durk Featuring Lil Baby,Lil Durk,lildurk,@LilDurk,lildurk
2053,Can't Hide It — Lil Durk Featuring Jhene Aiko,Lil Durk,lildurk,@LilDurk,lildurk
2054,Back To Friends — sombr,sombr,sombr,@somb.r,sombr
2055,Hometown Home — LOCASH,LOCASH,locash,@LOCASH,locashmusic
2056,Morena — Neton Vega & Peso Pluma,Neton Vega,net0n__,@NetonVega,net0n__
2057,Shaking When I Pray — Lil Durk,Lil Durk,lildurk,@LilDurk,lildurk
2058,Keep On Sippin' — Lil Durk,Lil Durk,lildurk,@LilDurk,lildurk
2059,All The Way — BigXthaPlug Featuring Bailey Zimmerman,BigXthaPlug,bigxthaplug,@bigxthaplug,bigxthaplug_
2060,Azizam — Ed Sheeran,Ed Sheeran,teddysphotos,@EdSheeran,edsheeran
2061,Caramel — Sleep Token,Sleep Token,sleep_token,@Sleep-Token,sleep_token
2062,End Of The World — Miley Cyrus,Miley Cyrus,mileycyrus,@MileyCyrus,mileycyrus
2063,Chest Pain (I Love) — Malcolm Todd,Malcolm Todd,malcolmtodd,@malcolm_todd,malcolmtodddd
2064,Back To Me — The Marias,The Marias,themarias,@TheMarias,themarias
2065,Undressed — sombr,sombr,sombr,@somb.r,sombr
2066,Blue Strips — Jessie Murph,Jessie Murph,jessiemurphhh,@JessieMurph,jessiemurphhh
2067,"Henry, Come On — Lana Del Rey",Lana Del Rey,honeymoon,@LanaDelRey,lanadelrey
2068,Hands Of Time — Eric Church,Eric Church,ericchurchmusic,@ericchurch,ericchurch
2069,Not At This Party — Dasha,Dasha,dashamusic,@dashamusicofficial,dasha
2070,Whiskey Drink — Jason Aldean,Jason Aldean,jasonaldean,@JasonAldean,jasonaldeanmusic
2071,I Ain't Coming Back — Morgan Wallen & Post Malone,Morgan Wallen,morganwallen,@morganwallen,morganwallen
2072,Happen To Me — Russell Dickerson,Russell Dickerson,russelldickerson,@RussellDTV,russelldickersonofficial
2073,Your Way's Better — Forrest Frank,Forrest Frank,hiforrest,@hiforrest,hiforrestt
2074,Steve's Lava Chicken — Jack Black,Jack Black,jackblack,,jackblack
2075,Headphones On — Addison Rae,Addison Rae,addisonraee,@AddisonRae,addisonre
2076,Forever To Me — Cole Swindell,Cole Swindell,coleswindell,@ColeSwindell,coleswindellofficial
2077,Whim Whamiee — PLUTO & YKNIECE,PLUTO,plutonotdabratt,@plutonotthebratt,plutonotdaabraat
2078,Party 4 U — Charli xcx,Charli xcx,charli_xcx,@officialcharlixcx,charlixcx
2079,Actin Up — Tommy Richman,Tommy Richman,tommyrichmann,@tommyrichman,tommyrichman
2080,House Again — Hudson Westbrook,Hudson Westbrook,hudsonwestbrook,@hudsonwestbrook,hudsonwestbrookmusic
2081,What Was That — Lorde,Lorde,lorde,@Lorde,lorde
2082,Money On Money — Young Thug Featuring Future,Young Thug,thuggerthugger1,@youngthug,thuggerthugger1
2083,Mystical Magical — Benson Boone,Benson Boone,bensonboone,@BensonBoone,bensonboone
2084,Damocles — Sleep Token,Sleep Token,sleep_token,@Sleep-Token,sleep_token
2085,After All The Bars Are Closed — Thomas Rhett,Thomas Rhett,thomasrhettakins,@thomasrhettmusic,thomasrhett
2086,Amen — Shaboozey & Jelly Roll,Shaboozey,shaboozey,@Shaboozey,shaboozey
2087,My World — Chuckyy,Chuckyy,chuckywackemm,@chuckywackem,chuckywackem
2088,"3,2,1 — Tucker Wetmore",Tucker Wetmore,tuckerwetmore,@TuckerWetmore,tuckerwetmore
2089,Ribs — Lorde,Lorde,lorde,@Lorde,lorde
2090,Burning Blue — Mariah The Scientist,Mariah the Scientist,mariahthescientist,@mariahthescientistofficial,mariahthescientist
2091,Backup Plan — Bailey Zimmerman & Luke Combs,Bailey Zimmerman,bailey.zimmerman,@BaileyZimmerman,bailey.zimmerman
2092,Priceless — Maroon 5 & LISA,Maroon 5,maroon5,@Maroon5,maroon5
2093,Thought It Was Love — Ty Myers,Ty Myers,tywmyers,@tywmyers,tymyers
2094,Old Phone — Ed Sheeran,Ed Sheeran,teddysphotos,@EdSheeran,edsheeran
2095,Gnarly — KATSEYE,KATSEYE,katseyeworld,@katseyeworld,katseyeworld
2096,Me Prometi — Ivan Cornejo,Ivan Cornejo,ivancornejoo,@ivancornejoofficial,ivancornejooo
2097,Superman — Morgan Wallen,Morgan Wallen,morganwallen,@morganwallen,morganwallen
2098,Dangerous — Sleep Token,Sleep Token,sleep_token,@Sleep-Token,sleep_token
2099,Even In Arcadia — Sleep Token,Sleep Token,sleep_token,@Sleep-Token,sleep_token
2100,Look To Windward — Sleep Token,Sleep Token,sleep_token,@Sleep-Token,sleep_token
2101,Past Self — Sleep Token,Sleep Token,sleep_token,@Sleep-Token,sleep_token
2102,Marlboro Rojo — Fuerza Regida,Fuerza Regida,fuerzaregida,@FUERZAREGIDA,fuerzaregida
2103,Gethsemane — Sleep Token,Sleep Token,sleep_token,@Sleep-Token,sleep_token
2104,Provider — Sleep Token,Sleep Token,sleep_token,@Sleep-Token,sleep_token
2105,You Had To Be There — Megan Moroney & Kenny Chesney,Megan Moroney,megmoroney,@meganmoroney,megmoroney
2106,Nope Your Too Late I Already Died — wifiskeleton & i wanna be a jack-o-lantern,wifiskeleton,wifiskeleton,,_wifiskeleton
2107,Infinite Baths — Sleep Token,Sleep Token,sleep_token,@Sleep-Token,sleep_token
2108,What I Want — Morgan Wallen Featuring Tate McRae,Morgan Wallen,morganwallen,@morganwallen,morganwallen
2109,I Got Better — Morgan Wallen,Morgan Wallen,morganwallen,@morganwallen,morganwallen
2110,20 Cigarettes — Morgan Wallen,Morgan Wallen,morganwallen,@morganwallen,morganwallen
2111,Kick Myself — Morgan Wallen,Morgan Wallen,morganwallen,@morganwallen,morganwallen
2112,Eyes Are Closed — Morgan Wallen,Morgan Wallen,morganwallen,@morganwallen,morganwallen
2113,Falling Apart — Morgan Wallen,Morgan Wallen,morganwallen,@morganwallen,morganwallen
2114,"Skoal, Chevy, And Browning — Morgan Wallen",Morgan Wallen,morganwallen,@morganwallen,morganwallen
2115,TN — Morgan Wallen,Morgan Wallen,morganwallen,@morganwallen,morganwallen
2116,Where'd That Girl Go — Morgan Wallen,Morgan Wallen,morganwallen,@morganwallen,morganwallen
2117,Kiss Her In Front Of You — Morgan Wallen,Morgan Wallen,morganwallen,@morganwallen,morganwallen
2118,If You Were Mine — Morgan Wallen,Morgan Wallen,morganwallen,@morganwallen,morganwallen
2119,Missing — Morgan Wallen,Morgan Wallen,morganwallen,@morganwallen,morganwallen
2120,Genesis — Morgan Wallen,Morgan Wallen,morganwallen,@morganwallen,morganwallen
2121,Don't We — Morgan Wallen,Morgan Wallen,morganwallen,@morganwallen,morganwallen
2122,Dark Til Daylight — Morgan Wallen,Morgan Wallen,morganwallen,@morganwallen,morganwallen
2123,Interlude — Morgan Wallen,Morgan Wallen,morganwallen,@morganwallen,morganwallen
2124,Number 3 And Number 7 — Morgan Wallen Featuring Eric Church,Morgan Wallen,morganwallen,@morganwallen,morganwallen
2125,Revelation — Morgan Wallen,Morgan Wallen,morganwallen,@morganwallen,morganwallen
2126,Jack And Jill — Morgan Wallen,Morgan Wallen,morganwallen,@morganwallen,morganwallen
2127,Come Back As A Redneck — Morgan Wallen Featuring HARDY,Morgan Wallen,morganwallen,@morganwallen,morganwallen
2128,Miami — Morgan Wallen,Morgan Wallen,morganwallen,@morganwallen,morganwallen
2129,The Dealer — Morgan Wallen Featuring ERNEST,Morgan Wallen,morganwallen,@morganwallen,morganwallen
2130,Leavin's The Least I Could Do — Morgan Wallen,Morgan Wallen,morganwallen,@morganwallen,morganwallen
2131,Drinking Til It Does — Morgan Wallen,Morgan Wallen,morganwallen,@morganwallen,morganwallen
2132,Nothin' Left — Morgan Wallen,Morgan Wallen,morganwallen,@morganwallen,morganwallen
2133,LA Night — Morgan Wallen,Morgan Wallen,morganwallen,@morganwallen,morganwallen
2134,Whiskey In Reverse — Morgan Wallen,Morgan Wallen,morganwallen,@morganwallen,morganwallen
2135,Working Man's Song — Morgan Wallen,Morgan Wallen,morganwallen,@morganwallen,morganwallen
2136,Crazy Eyes — Morgan Wallen,Morgan Wallen,morganwallen,@morganwallen,morganwallen
2137,Don't Say You Love Me — Jin,Jin,jin,,
2138,"Shake It To The Max (FLY) — MOLIY, Silent Addy, Skillibeng & Shenseea",MOLIY,moliymusic,@MOLIY,moliymusic
2139,Bloodline — Alex Warren With Jelly Roll,Alex Warren,alexwarren,@AlexWarren,alexwarren
2140,Cliche — mgk,Machine Gun Kelly,machinegunkelly,@mgk,mgk
2141,Latina Foreva — Karol G,Karol G,karolg,@KarolG,karolg
2142,Somewhere Over Laredo — Lainey Wilson,Lainey Wilson,laineywilson,@LaineyWilson,laineywilson
2143,Just Keep Watching — Tate McRae,Tate McRae,tatemcrae,@TateMcRae,tatemcrae
2144,OWA OWA — Lil Tecca,Lil Tecca,liltecca,@LilTecca,lil.tecca
2145,Tu Sancho — Fuerza Regida,Fuerza Regida,fuerzaregida,@FUERZAREGIDA,fuerzaregida
2146,Easy Lover — Miley Cyrus,Miley Cyrus,mileycyrus,@MileyCyrus,mileycyrus
2147,Fame Is A Gun — Addison Rae,Addison Rae,addisonraee,@AddisonRae,addisonre
2148,Better Me For You (Brown Eyes) — Max McNown,Max McNown,maxmcnown,@maxmcnown,maxmcnown
2149,Nice To Meet You — Myles Smith,Myles Smith,mylessmithuk,@MylesSmithT,mylessmithuk
2150,Manchild — Sabrina Carpenter,Sabrina Carpenter,sabrinacarpenter,@sabrinacarpenter,sabrinacarpenter
2151,Hip-Hop — Lil Wayne & BigXthaPlug Featuring Jay Jones,Lil Wayne,liltunechi,@lilwayne,lilwayne
2152,Typa — GloRilla,GloRilla,glorillapimp,@theofficialGloRilla,glorilla03
2153,"Sharks — Lil Wayne, Jelly Roll & Big Sean",Lil Wayne,liltunechi,@lilwayne,lilwayne
2154,Touch Me Like A Gangster — Jessie Murph,Jessie Murph,jessiemurphhh,@JessieMurph,jessiemurphhh
2155,Banned From NO — Lil Wayne,Lil Wayne,liltunechi,@lilwayne,lilwayne
2156,Welcome To Tha Carter — Lil Wayne,Lil Wayne,liltunechi,@lilwayne,lilwayne
2157,Bells — Lil Wayne,Lil Wayne,liltunechi,@lilwayne,lilwayne
2158,Sapphire — Ed Sheeran,Ed Sheeran,teddysphotos,@EdSheeran,edsheeran
2159,Cotton Candy — Lil Wayne & 2 Chainz,Lil Wayne,liltunechi,@lilwayne,lilwayne
2160,Type Dangerous — Mariah Carey,Mariah Carey,mariahcarey,@MariahCarey,mariahcarey
2161,King Carter — Lil Wayne,Lil Wayne,liltunechi,@lilwayne,lilwayne
2162,Killin' It Girl — j-hope & GloRilla,j-hope,uarmyhope,,iamurhope
2163,Lemon Drop — ATEEZ,ATEEZ,ateez_official_,@ATEEZofficial,ateez_official_
2164,Won't Stop — Gunna,Gunna,gunna,@GunnaOfficial,gunna
2165,Folded — Kehlani,Kehlani,kehlani,@kehlani,kehlani
2166,Half The Plot — Lil Tecca,Lil Tecca,liltecca,@LilTecca,lil.tecca
2167,Holy Blindfold — Chris Brown,Chris Brown,chrisbrownofficial,@ChrisBrownTV,chrisbrownofficial
2168,Sparks — Coldplay,Coldplay,coldplay,@coldplay,coldplay
2169,Single Again — Josh Ross,Josh Ross,joshrossmusic,@musicjoshross,joshrossmusic
2170,Outside — Cardi B,Cardi B,iamcardib,@cardib,iamcardib
2171,6 Months Later — Megan Moroney,Megan Moroney,megmoroney,@meganmoroney,megmoroney
2172,Bodies — Offset & JID,Offset,offsetyrn,@OFFSETYRN,offsetyrn
2173,Mr Electric Blue — Benson Boone,Benson Boone,bensonboone,@BensonBoone,bensonboone
2174,Papasito — Karol G,Karol G,karolg,@KarolG,karolg
2175,"Your Idol — Saja Boys, Andrew Choi, Neckwav, Danny Chung, Kevin Woo & samUIL Lee",Saja Boys,saja_wolfpack,,
2176,Bottle Rockets — Scotty McCreery & Hootie & The Blowfish,Scotty McCreery,scottymccreery,@smccreeryofficial,scottymccreery
2177,"Golden — HUNTRX, EJAE, Audrey Nuna & Rei Ami",HUNTR/X,,,
2178,This Heart — Corey Kent,Corey Kent,coreykent,@CoreyKentofficial,coreykent
2179,Gabriela — KATSEYE,KATSEYE,katseyeworld,@katseyeworld,katseyeworld
2180,Verano Rosa — Karol G & Feid,Karol G,karolg,@KarolG,karolg
2181,How It's Done — HUNTR/X,HUNTR/X,,,
2182,Soda Pop — Saja Boys,Saja Boys,saja_wolfpack,,
2183,What It Sounds Like — HUNTR/X,HUNTR/X,,,
2184,"Free — Rumi, JINU, EJAE & Andrew Choi",Rumi,,,
2185,On My Mind — Alex Warren & ROSE,Alex Warren,alexwarren,@AlexWarren,alexwarren
2186,Takedown — HUNTR/X,HUNTR/X,,,
2187,Home — BigXthaPlug & Shaboozey,BigXthaPlug,bigxthaplug,@bigxthaplug,bigxthaplug_
2188,FWU — Don Toliver,Don Toliver,dontoliver,@dontolivermusic,dontolivermusic
2189,Went West — BabyChiefDoit,BabyChiefDoit,babychiefdoit,@BabyChiefDoitt,babychiefdoit
2190,Went Legit — G Herbo,G Herbo,nolimitherbo,@gherbo,gherbo
2191,Bar None — Jordan Davis,Jordan Davis,jordandavisofficial,@jordandavisofficial,jordandavismusic
2192,What Did I Miss? — Drake,Drake,champagnepapi,@DrakeOfficial,
2193,River Washed Hair — Zach Bryan,Zach Bryan,zachlanebryan,@zachbryan1067,zachlanebryan
2194,"Takedown — JEONGYEON, JIHYO & CHAEYOUNG Of TWICE",JEONGYEON,jy_piece,,
2195,Illegal — PinkPantheress,PinkPantheress,pinkpantheress,@Pinkpantheress,pinkpantheress
2196,Country House — Sam Hunt,Sam Hunt,samhuntmusic,@SamHunt,samhuntmusic
2197,No Broke Boys — Disco Lines & Tinashe,Disco Lines,discolines,@discolines,discolines
2198,Daisies — Justin Bieber,Justin Bieber,lilbieber,@justinbieber,justinbieber
2199,Yukon — Justin Bieber,Justin Bieber,lilbieber,@justinbieber,justinbieber
2200,Go Baby — Justin Bieber,Justin Bieber,lilbieber,@justinbieber,justinbieber
2201,All I Can Take — Justin Bieber,Justin Bieber,lilbieber,@justinbieber,justinbieber
2202,Jump — BLACKPINK,BLACKPINK,blackpinkofficial,@BLACKPINK,bp_tiktok
2203,Way It Is — Justin Bieber & Gunna,Justin Bieber,lilbieber,@justinbieber,justinbieber
2204,Things You Do — Justin Bieber,Justin Bieber,lilbieber,@justinbieber,justinbieber
2205,Walking Away — Justin Bieber,Justin Bieber,lilbieber,@justinbieber,justinbieber
2206,Chains & Whips — Clipse Featuring Kendrick Lamar,Clipse,clipse,@Clipse,clipse
2207,Butterflies — Justin Bieber,Justin Bieber,lilbieber,@justinbieber,justinbieber
2208,Kick Out — Travis Scott,Travis Scott,travisscott,@TravisScottXX,travisscott
2209,Champain & Vacay — Travis Scott & Don Toliver,Travis Scott,travisscott,@TravisScottXX,travisscott
2210,Dumbo — Travis Scott,Travis Scott,travisscott,@TravisScottXX,travisscott
2211,Devotion — Justin Bieber & Dijon,Justin Bieber,lilbieber,@justinbieber,justinbieber
2212,Sweet Spot — Justin Bieber & Sexyy Red,Justin Bieber,lilbieber,@justinbieber,justinbieber
2213,First Place — Justin Bieber,Justin Bieber,lilbieber,@justinbieber,justinbieber
2214,So Be It — Clipse,Clipse,clipse,@Clipse,clipse
2215,"P.O.V. — Clipse Featuring Tyler, The Creator",Clipse,clipse,@Clipse,clipse
2216,In Your Fantasy — ATEEZ,ATEEZ,ateez_official_,@ATEEZofficial,ateez_official_
2217,"Swag — Justin Bieber, Cash Cobain & Eddie Benjamin",Justin Bieber,lilbieber,@justinbieber,justinbieber
2218,"2000 Excursion — Travis Scott, Sheck Wes & Don Toliver",Travis Scott,travisscott,@TravisScottXX,travisscott
2219,"Where Was You — Travis Scott, Playboi Carti & Future",Travis Scott,travisscott,@TravisScottXX,travisscott
2220,Ace Trumpets — Clipse,Clipse,clipse,@Clipse,clipse
2221,Too Long — Justin Bieber,Justin Bieber,lilbieber,@justinbieber,justinbieber
